candidate_id,atomic_finding_id,claim_index,atomization_method,heuristic_only
VF-02-maloney-r02-008,AF-000429,5,markdown_bullet,False
VF-02-maloney-r02-008,AF-000430,6,markdown_bullet,False
VF-02-maloney-r02-008,AF-000431,7,markdown_bullet,False
VF-02-maloney-r02-009,AF-000432,1,markdown_bullet,False
VF-02-maloney-r02-009,AF-000433,2,markdown_bullet,False
VF-02-maloney-r02-009,AF-000434,3,markdown_bullet,False
VF-02-maloney-r02-009,AF-000435,4,markdown_bullet,False
VF-02-maloney-r02-009,AF-000436,5,markdown_bullet,False
VF-02-maloney-r02-010,AF-000437,1,markdown_bullet,False
VF-02-maloney-r02-010,AF-000438,2,markdown_bullet,False
VF-02-maloney-r02-010,AF-000439,3,markdown_bullet,False
VF-02-maloney-r02-011,AF-000440,1,markdown_bullet,False
VF-02-maloney-r02-011,AF-000441,2,markdown_bullet,False
VF-02-maloney-r02-011,AF-000442,3,markdown_bullet,False
VF-02-maloney-r02-011,AF-000443,4,markdown_bullet,False
VF-02-maloney-r02-011,AF-000444,5,markdown_bullet,False
VF-02-maloney-r02-011,AF-000445,6,markdown_bullet,False
VF-02-maloney-r02-012,AF-000446,1,markdown_bullet,False
VF-02-maloney-r02-012,AF-000447,2,markdown_bullet,False
VF-02-maloney-r02-012,AF-000448,3,markdown_bullet,False
VF-02-maloney-r02-012,AF-000449,4,markdown_bullet,False
VF-02-maloney-r02-012,AF-000450,5,markdown_bullet,False
VF-02-maloney-r02-012,AF-000451,6,markdown_bullet,False
VF-02-maloney-r02-012,AF-000452,7,markdown_bullet,False
VF-02-maloney-r02-012,AF-000453,8,markdown_bullet,False
VF-02-maloney-r02-012,AF-000454,9,markdown_bullet,False
VF-02-maloney-r02-012,AF-000455,10,markdown_bullet,False
VF-02-maloney-r02-012,AF-000456,11,markdown_bullet,False
VF-02-maloney-r02-012,AF-000457,12,markdown_bullet,False
VF-02-maloney-r02-012,AF-000458,13,markdown_bullet,False
VF-02-maloney-r02-012,AF-000459,14,markdown_bullet,False
VF-02-maloney-r02-012,AF-000460,15,markdown_bullet,False
VF-02-maloney-r02-012,AF-000461,16,markdown_bullet,False
VF-02-maloney-r02-013,AF-000462,1,markdown_bullet,False
VF-02-maloney-r02-013,AF-000463,2,markdown_bullet,False
VF-02-maloney-r02-013,AF-000464,3,markdown_bullet,False
VF-02-maloney-r02-013,AF-000465,4,markdown_bullet,False
VF-02-maloney-r02-013,AF-000466,5,markdown_bullet,False
VF-02-maloney-r02-013,AF-000467,6,markdown_bullet,False
VF-02-maloney-r02-013,AF-000468,7,markdown_bullet,False
VF-02-maloney-r02-014,AF-000469,1,markdown_bullet,False
VF-02-maloney-r02-014,AF-000470,2,markdown_bullet,False
VF-02-maloney-r02-014,AF-000471,3,markdown_bullet,False
VF-02-maloney-r02-014,AF-000472,4,markdown_bullet,False
VF-02-maloney-r02-014,AF-000473,5,markdown_bullet,False
VF-02-maloney-r02-014,AF-000474,6,markdown_bullet,False
VF-02-maloney-r02-014,AF-000475,7,markdown_bullet,False
VF-02-maloney-r02-014,AF-000476,8,markdown_bullet,False
VF-02-maloney-r02-014,AF-000477,9,markdown_bullet,False
VF-02-maloney-r02-014,AF-000478,10,markdown_bullet,False
VF-02-maloney-r02-014,AF-000479,11,markdown_bullet,False
VF-02-maloney-r02-014,AF-000480,12,markdown_bullet,False
VF-02-maloney-r02-014,AF-000481,13,markdown_bullet,False
VF-02-maloney-r02-015,AF-000482,1,markdown_bullet,False
VF-02-maloney-r02-015,AF-000483,2,markdown_bullet,False
VF-02-maloney-r02-016,AF-000484,1,markdown_bullet,False
VF-02-maloney-r02-016,AF-000485,2,markdown_bullet,False
VF-02-maloney-r02-016,AF-000486,3,markdown_bullet,False
VF-02-maloney-r02-016,AF-000487,4,markdown_bullet,False
VF-02-maloney-r02-016,AF-000488,5,markdown_bullet,False
VF-02-maloney-r02-016,AF-000489,6,markdown_bullet,False
VF-02-maloney-r02-016,AF-000490,7,markdown_bullet,False
VF-02-maloney-r02-016,AF-000491,8,markdown_bullet,False
VF-02-maloney-r02-016,AF-000492,9,markdown_bullet,False
VF-02-maloney-r02-016,AF-000493,10,markdown_bullet,False
VF-02-maloney-r02-016,AF-000494,11,markdown_bullet,False
VF-02-maloney-r02-016,AF-000495,12,markdown_bullet,False
VF-02-maloney-r02-016,AF-000496,13,markdown_bullet,False
VF-02-maloney-r02-016,AF-000497,14,markdown_bullet,False
VF-02-maloney-r02-016,AF-000498,15,markdown_bullet,False
VF-02-maloney-r02-016,AF-000499,16,markdown_bullet,False
VF-02-maloney-r02-016,AF-000500,17,markdown_bullet,False
VF-02-maloney-r02-016,AF-000501,18,markdown_bullet,False
VF-02-maloney-r02-016,AF-000502,19,markdown_bullet,False
VF-02-maloney-r02-016,AF-000503,20,markdown_bullet,False
VF-02-maloney-r02-016,AF-000504,21,markdown_bullet,False
VF-02-maloney-r02-016,AF-000505,22,markdown_bullet,False
VF-02-maloney-r02-016,AF-000506,23,markdown_bullet,False
VF-02-maloney-r02-017,AF-000507,1,markdown_bullet,False
VF-02-maloney-r02-017,AF-000508,2,markdown_bullet,False
VF-02-maloney-r02-017,AF-000509,3,markdown_bullet,False
VF-02-maloney-r02-017,AF-000510,4,markdown_bullet,False
VF-02-maloney-r02-017,AF-000511,5,markdown_bullet,False
VF-02-maloney-r02-017,AF-000512,6,markdown_bullet,False
VF-02-maloney-r02-017,AF-000513,7,markdown_bullet,False
VF-02-maloney-r02-017,AF-000514,8,markdown_bullet,False
VF-02-maloney-r02-018,AF-000515,1,markdown_bullet,False
VF-02-maloney-r02-018,AF-000516,2,markdown_bullet,False
VF-02-maloney-r02-018,AF-000517,3,markdown_bullet,False
VF-02-maloney-r02-018,AF-000518,4,markdown_bullet,False
VF-02-maloney-r02-018,AF-000519,5,markdown_bullet,False
VF-02-maloney-r02-018,AF-000520,6,markdown_bullet,False
VF-02-maloney-r02-018,AF-000521,7,markdown_bullet,False
VF-02-maloney-r02-018,AF-000522,8,markdown_bullet,False
VF-02-maloney-r02-018,AF-000523,9,markdown_bullet,False
VF-02-maloney-r02-018,AF-000524,10,markdown_bullet,False
VF-02-maloney-r02-018,AF-000525,11,markdown_bullet,False
VF-02-maloney-r02-018,AF-000526,12,markdown_bullet,False
VF-02-maloney-r02-018,AF-000527,13,markdown_bullet,False
VF-02-maloney-r02-018,AF-000528,14,markdown_bullet,False
VF-02-maloney-r02-019,AF-000529,1,markdown_bullet,False
VF-02-maloney-r02-019,AF-000530,2,markdown_bullet,False
VF-02-maloney-r02-019,AF-000531,3,markdown_bullet,False
VF-02-maloney-r02-019,AF-000532,4,markdown_bullet,False
VF-02-maloney-r02-019,AF-000533,5,markdown_bullet,False
VF-02-maloney-r02-019,AF-000534,6,markdown_bullet,False
VF-02-maloney-r02-020,AF-000535,1,markdown_bullet,False
VF-02-maloney-r02-020,AF-000536,2,markdown_bullet,False
VF-02-maloney-r02-020,AF-000537,3,markdown_bullet,False
VF-02-maloney-r02-020,AF-000538,4,markdown_bullet,False
VF-02-maloney-r02-020,AF-000539,5,markdown_bullet,False
VF-02-maloney-r02-021,AF-000540,1,markdown_bullet,False
VF-02-maloney-r02-021,AF-000541,2,markdown_bullet,False
VF-02-maloney-r02-021,AF-000542,3,markdown_bullet,False
VF-02-maloney-r02-021,AF-000543,4,markdown_bullet,False
VF-02-maloney-r02-021,AF-000544,5,markdown_bullet,False
VF-02-maloney-r02-021,AF-000545,6,markdown_bullet,False
VF-02-maloney-r02-021,AF-000546,7,markdown_bullet,False
VF-02-maloney-r02-021,AF-000547,8,markdown_bullet,False
VF-02-maloney-r02-021,AF-000548,9,markdown_bullet,False
VF-02-maloney-r02-021,AF-000549,10,markdown_bullet,False
VF-02-maloney-r02-021,AF-000550,11,markdown_bullet,False
VF-02-maloney-r02-021,AF-000551,12,markdown_bullet,False
VF-02-maloney-r02-021,AF-000552,13,markdown_bullet,False
VF-02-maloney-r02-021,AF-000553,14,markdown_bullet,False
VF-02-maloney-r02-021,AF-000554,15,markdown_bullet,False
VF-02-maloney-r02-021,AF-000555,16,markdown_bullet,False
VF-02-maloney-r02-021,AF-000556,17,markdown_bullet,False
VF-02-maloney-r02-021,AF-000557,18,markdown_bullet,False
VF-02-maloney-r02-021,AF-000558,19,markdown_bullet,False
VF-02-maloney-r02-021,AF-000559,20,markdown_bullet,False
VF-02-maloney-r02-021,AF-000560,21,markdown_bullet,False
VF-02-maloney-r02-021,AF-000561,22,markdown_bullet,False
VF-02-maloney-r02-021,AF-000562,23,markdown_bullet,False
VF-02-maloney-r02-021,AF-000563,24,markdown_bullet,False
VF-02-maloney-r02-021,AF-000564,25,markdown_bullet,False
VF-02-maloney-r02-021,AF-000565,26,markdown_bullet,False
VF-02-maloney-r02-021,AF-000566,27,markdown_bullet,False
VF-02-maloney-r02-021,AF-000567,28,markdown_bullet,False
VF-02-maloney-r02-021,AF-000568,29,markdown_bullet,False
VF-02-maloney-r02-021,AF-000569,30,markdown_bullet,False
VF-02-maloney-r02-021,AF-000570,31,markdown_bullet,False
VF-02-maloney-r02-021,AF-000571,32,markdown_bullet,False
VF-02-maloney-r02-021,AF-000572,33,markdown_bullet,False
VF-02-maloney-r02-021,AF-000573,34,markdown_bullet,False
VF-02-maloney-r02-021,AF-000574,35,markdown_bullet,False
VF-02-maloney-r02-021,AF-000575,36,markdown_bullet,False
VF-02-maloney-r02-021,AF-000576,37,markdown_bullet,False
VF-02-maloney-r02-021,AF-000577,38,markdown_bullet,False
VF-02-maloney-r02-021,AF-000578,39,markdown_bullet,False
VF-02-maloney-r02-021,AF-000579,40,markdown_bullet,False
VF-02-maloney-r02-021,AF-000580,41,markdown_bullet,False
VF-02-maloney-r02-022,AF-000581,1,single_excerpt,False
VF-02-maloney-r02-023,AF-000582,1,markdown_bullet,True
VF-02-maloney-r02-023,AF-000583,2,markdown_bullet,True
VF-02-maloney-r02-023,AF-000584,3,markdown_bullet,True
VF-02-maloney-r02-023,AF-000585,4,markdown_bullet,True
VF-02-maloney-r02-024,AF-000586,1,markdown_bullet,False
VF-02-maloney-r02-024,AF-000587,2,markdown_bullet,False
VF-02-maloney-r02-024,AF-000588,3,markdown_bullet,False
VF-02-maloney-r02-025,AF-000589,1,markdown_bullet,False
VF-02-maloney-r02-025,AF-000590,2,markdown_bullet,False
VF-02-maloney-r02-025,AF-000591,3,markdown_bullet,False
VF-02-maloney-r02-025,AF-000592,4,markdown_bullet,False
VF-02-maloney-r02-025,AF-000593,5,markdown_bullet,False
VF-02-maloney-r02-025,AF-000594,6,markdown_bullet,False
VF-02-maloney-r02-025,AF-000595,7,markdown_bullet,False
VF-02-maloney-r02-025,AF-000596,8,markdown_bullet,False
VF-02-maloney-r02-025,AF-000597,9,markdown_bullet,False
VF-02-maloney-r02-025,AF-000598,10,markdown_bullet,False
VF-02-maloney-r02-025,AF-000599,11,markdown_bullet,False
VF-02-maloney-r02-025,AF-000600,12,markdown_bullet,False
VF-02-maloney-r02-026,AF-000601,1,single_excerpt,False
VF-02-maloney-r03-001,AF-000602,1,markdown_bullet,False
VF-02-maloney-r03-001,AF-000603,2,markdown_bullet,False
VF-02-maloney-r03-001,AF-000604,3,markdown_bullet,False
VF-02-maloney-r03-001,AF-000605,4,markdown_bullet,False
VF-02-maloney-r03-001,AF-000606,5,markdown_bullet,False
VF-02-maloney-r03-001,AF-000607,6,markdown_bullet,False
VF-02-maloney-r03-001,AF-000608,7,markdown_bullet,False
VF-02-maloney-r03-001,AF-000609,8,markdown_bullet,False
VF-02-maloney-r03-001,AF-000610,9,markdown_bullet,False
VF-02-maloney-r03-001,AF-000611,10,markdown_bullet,False
VF-02-maloney-r03-001,AF-000612,11,markdown_bullet,False
VF-02-maloney-r03-001,AF-000613,12,markdown_bullet,False
VF-02-maloney-r03-001,AF-000614,13,markdown_bullet,False
VF-02-maloney-r03-001,AF-000615,14,markdown_bullet,False
VF-02-maloney-r03-001,AF-000616,15,markdown_bullet,False
VF-02-maloney-r03-001,AF-000617,16,markdown_bullet,False
VF-02-maloney-r03-001,AF-000618,17,markdown_bullet,False
VF-02-maloney-r03-001,AF-000619,18,markdown_bullet,False
VF-02-maloney-r03-001,AF-000620,19,markdown_bullet,False
VF-02-maloney-r03-001,AF-000621,20,markdown_bullet,False
VF-02-maloney-r03-002,AF-000622,1,markdown_bullet,False
VF-02-maloney-r03-002,AF-000623,2,markdown_bullet,False
VF-02-maloney-r03-002,AF-000624,3,markdown_bullet,False
VF-02-maloney-r03-003,AF-000625,1,markdown_bullet,False
VF-02-maloney-r03-003,AF-000626,2,markdown_bullet,False
VF-02-maloney-r03-003,AF-000627,3,markdown_bullet,False
VF-02-maloney-r03-003,AF-000628,4,markdown_bullet,False
VF-02-maloney-r03-004,AF-000629,1,markdown_bullet,False
VF-02-maloney-r03-004,AF-000630,2,markdown_bullet,False
VF-02-maloney-r03-004,AF-000631,3,markdown_bullet,False
VF-02-maloney-r03-004,AF-000632,4,markdown_bullet,False
VF-02-maloney-r03-004,AF-000633,5,markdown_bullet,False
VF-02-maloney-r03-004,AF-000634,6,markdown_bullet,False
VF-02-maloney-r03-004,AF-000635,7,markdown_bullet,False
VF-02-maloney-r03-004,AF-000636,8,markdown_bullet,False
VF-02-maloney-r03-004,AF-000637,9,markdown_bullet,False
VF-02-maloney-r03-004,AF-000638,10,markdown_bullet,False
VF-02-maloney-r03-004,AF-000639,11,markdown_bullet,False
VF-02-maloney-r03-004,AF-000640,12,markdown_bullet,False
VF-02-maloney-r03-004,AF-000641,13,markdown_bullet,False
VF-02-maloney-r03-005,AF-000642,1,markdown_bullet,False
VF-02-maloney-r03-005,AF-000643,2,markdown_bullet,False
VF-02-maloney-r03-005,AF-000644,3,markdown_bullet,False
VF-02-maloney-r03-005,AF-000645,4,markdown_bullet,False
VF-02-maloney-r03-005,AF-000646,5,markdown_bullet,False
VF-02-maloney-r03-005,AF-000647,6,markdown_bullet,False
VF-02-maloney-r03-005,AF-000648,7,markdown_bullet,False
VF-02-maloney-r03-005,AF-000649,8,markdown_bullet,False
VF-02-maloney-r03-005,AF-000650,9,markdown_bullet,False
VF-02-maloney-r03-005,AF-000651,10,markdown_bullet,False
VF-02-maloney-r03-005,AF-000652,11,markdown_bullet,False
VF-02-maloney-r03-005,AF-000653,12,markdown_bullet,False
VF-02-maloney-r03-005,AF-000654,13,markdown_bullet,False
VF-02-maloney-r03-005,AF-000655,14,markdown_bullet,False
VF-02-maloney-r03-005,AF-000656,15,markdown_bullet,False
VF-02-maloney-r03-005,AF-000657,16,markdown_bullet,False
VF-02-maloney-r03-005,AF-000658,17,markdown_bullet,False
VF-02-maloney-r03-005,AF-000659,18,markdown_bullet,False
VF-02-maloney-r03-006,AF-000660,1,markdown_bullet,False
VF-02-maloney-r03-006,AF-000661,2,markdown_bullet,False
VF-02-maloney-r03-006,AF-000662,3,markdown_bullet,False
VF-02-maloney-r03-006,AF-000663,4,markdown_bullet,False
VF-02-maloney-r03-006,AF-000664,5,markdown_bullet,False
VF-02-maloney-r03-006,AF-000665,6,markdown_bullet,False
VF-02-maloney-r03-006,AF-000666,7,markdown_bullet,False
VF-02-maloney-r03-006,AF-000667,8,markdown_bullet,False
VF-02-maloney-r03-006,AF-000668,9,markdown_bullet,False
VF-02-maloney-r03-006,AF-000669,10,markdown_bullet,False
VF-02-maloney-r03-006,AF-000670,11,markdown_bullet,False
VF-02-maloney-r03-006,AF-000671,12,markdown_bullet,False
VF-02-maloney-r03-006,AF-000672,13,markdown_bullet,False
VF-02-maloney-r03-006,AF-000673,14,markdown_bullet,False
VF-02-maloney-r03-006,AF-000674,15,markdown_bullet,False
VF-02-maloney-r03-006,AF-000675,16,markdown_bullet,False
VF-02-maloney-r03-006,AF-000676,17,markdown_bullet,False
VF-02-maloney-r03-006,AF-000677,18,markdown_bullet,False
VF-02-maloney-r03-006,AF-000678,19,markdown_bullet,False
VF-02-maloney-r03-007,AF-000679,1,markdown_bullet,False
VF-02-maloney-r03-007,AF-000680,2,markdown_bullet,False
VF-02-maloney-r03-007,AF-000681,3,markdown_bullet,False
VF-02-maloney-r03-007,AF-000682,4,markdown_bullet,False
VF-02-maloney-r03-007,AF-000683,5,markdown_bullet,False
VF-02-maloney-r03-007,AF-000684,6,markdown_bullet,False
VF-02-maloney-r03-007,AF-000685,7,markdown_bullet,False
VF-02-maloney-r03-008,AF-000686,1,single_excerpt,True
VF-02-maloney-r03-009,AF-000687,1,markdown_bullet,False
VF-02-maloney-r03-009,AF-000688,2,markdown_bullet,False
VF-02-maloney-r03-009,AF-000689,3,markdown_bullet,False
VF-02-maloney-r03-009,AF-000690,4,markdown_bullet,False
VF-02-maloney-r03-009,AF-000691,5,markdown_bullet,False
VF-02-maloney-r03-009,AF-000692,6,markdown_bullet,False
VF-02-maloney-r03-009,AF-000693,7,markdown_bullet,False
VF-02-maloney-r03-009,AF-000694,8,markdown_bullet,False
VF-02-maloney-r03-009,AF-000695,9,markdown_bullet,False
VF-02-maloney-r03-009,AF-000696,10,markdown_bullet,False
VF-02-maloney-r03-009,AF-000697,11,markdown_bullet,False
VF-02-maloney-r03-010,AF-000698,1,markdown_bullet,False
VF-02-maloney-r03-010,AF-000699,2,markdown_bullet,False
VF-02-maloney-r03-010,AF-000700,3,markdown_bullet,False
VF-02-maloney-r03-010,AF-000701,4,markdown_bullet,False
VF-02-maloney-r03-010,AF-000702,5,markdown_bullet,False
VF-02-maloney-r03-010,AF-000703,6,markdown_bullet,False
VF-02-maloney-r03-010,AF-000704,7,markdown_bullet,False
VF-02-maloney-r03-010,AF-000705,8,markdown_bullet,False
VF-02-maloney-r03-010,AF-000706,9,markdown_bullet,False
VF-02-maloney-r03-010,AF-000707,10,markdown_bullet,False
VF-02-maloney-r03-011,AF-000708,1,markdown_bullet,False
VF-02-maloney-r03-011,AF-000709,2,markdown_bullet,False
VF-02-maloney-r03-011,AF-000710,3,markdown_bullet,False
VF-02-maloney-r03-011,AF-000711,4,markdown_bullet,False
VF-02-maloney-r03-011,AF-000712,5,markdown_bullet,False
VF-02-maloney-r03-011,AF-000713,6,markdown_bullet,False
VF-02-maloney-r03-011,AF-000714,7,markdown_bullet,False
VF-02-maloney-r03-011,AF-000715,8,markdown_bullet,False
VF-02-maloney-r03-011,AF-000716,9,markdown_bullet,False
VF-02-maloney-r03-011,AF-000717,10,markdown_bullet,False
VF-02-maloney-r03-011,AF-000718,11,markdown_bullet,False
VF-02-maloney-r03-011,AF-000719,12,markdown_bullet,False
VF-02-maloney-r03-011,AF-000720,13,markdown_bullet,False
VF-02-maloney-r03-012,AF-000721,1,markdown_bullet,False
VF-02-maloney-r03-012,AF-000722,2,markdown_bullet,False
VF-02-maloney-r03-012,AF-000723,3,markdown_bullet,False
VF-02-maloney-r03-013,AF-000724,1,markdown_bullet,False
VF-02-maloney-r03-013,AF-000725,2,markdown_bullet,False
VF-02-maloney-r03-013,AF-000726,3,markdown_bullet,False
VF-02-maloney-r03-013,AF-000727,4,markdown_bullet,False
VF-02-maloney-r03-013,AF-000728,5,markdown_bullet,False
VF-02-maloney-r03-013,AF-000729,6,markdown_bullet,False
VF-02-maloney-r03-013,AF-000730,7,markdown_bullet,False
VF-02-maloney-r03-013,AF-000731,8,markdown_bullet,False
VF-02-maloney-r03-013,AF-000732,9,markdown_bullet,False
VF-02-maloney-r03-013,AF-000733,10,markdown_bullet,False
VF-02-maloney-r03-013,AF-000734,11,markdown_bullet,False
VF-02-maloney-r03-013,AF-000735,12,markdown_bullet,False
VF-02-maloney-r03-013,AF-000736,13,markdown_bullet,False
VF-02-maloney-r03-013,AF-000737,14,markdown_bullet,False
VF-02-maloney-r03-013,AF-000738,15,markdown_bullet,False
VF-02-maloney-r03-013,AF-000739,16,markdown_bullet,False
VF-02-maloney-r03-013,AF-000740,17,markdown_bullet,False
VF-02-maloney-r03-013,AF-000741,18,markdown_bullet,False
VF-02-maloney-r03-013,AF-000742,19,markdown_bullet,False
VF-02-maloney-r03-013,AF-000743,20,markdown_bullet,False
VF-02-maloney-r03-013,AF-000744,21,markdown_bullet,False
VF-02-maloney-r03-013,AF-000745,22,markdown_bullet,False
VF-02-maloney-r03-013,AF-000746,23,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000747,1,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000748,2,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000749,3,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000750,4,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000751,5,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000752,6,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000753,7,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000754,8,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000755,9,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000756,10,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000757,11,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000758,12,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000759,13,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000760,14,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000761,15,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000762,16,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000763,17,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000764,18,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000765,19,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000766,20,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000767,21,markdown_bullet,False
VF-03-shahbazi-r01-001,AF-000768,22,markdown_bullet,False
VF-03-shahbazi-r01-002,AF-000769,1,single_excerpt,False
VF-03-shahbazi-r01-003,AF-000770,1,single_excerpt,False
VF-03-shahbazi-r01-004,AF-000771,1,single_excerpt,False
VF-03-shahbazi-r01-005,AF-000772,1,single_excerpt,False
VF-03-shahbazi-r01-006,AF-000773,1,single_excerpt,True
VF-03-shahbazi-r01-007,AF-000774,1,single_excerpt,False
VF-03-shahbazi-r01-008,AF-000775,1,single_excerpt,False
VF-03-shahbazi-r01-009,AF-000776,1,single_excerpt,True
VF-03-shahbazi-r01-010,AF-000777,1,single_excerpt,True
VF-03-shahbazi-r01-011,AF-000778,1,single_excerpt,True
VF-03-shahbazi-r01-012,AF-000779,1,single_excerpt,True
VF-03-shahbazi-r01-013,AF-000780,1,single_excerpt,True
VF-03-shahbazi-r01-014,AF-000781,1,single_excerpt,False
VF-03-shahbazi-r01-015,AF-000782,1,single_excerpt,False
VF-03-shahbazi-r01-016,AF-000783,1,single_excerpt,False
VF-03-shahbazi-r01-017,AF-000784,1,single_excerpt,False
VF-03-shahbazi-r02-001,AF-000785,1,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000786,2,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000787,3,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000788,4,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000789,5,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000790,6,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000791,7,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000792,8,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000793,9,markdown_bullet,False
VF-03-shahbazi-r02-001,AF-000794,10,markdown_bullet,False
